t,vid,type,hop
67.9,firetruck_01,EMERGENCY_VEHICLE,1
67.9,firetruck_01,EMERGENCY_VEHICLE,1
67.9,firetruck_01,EMERGENCY_VEHICLE,1
68.0,firetruck_01,EMERGENCY_VEHICLE,1
68.0,firetruck_01,EMERGENCY_VEHICLE,1
68.0,firetruck_01,EMERGENCY_VEHICLE,1
68.0,firetruck_01,EMERGENCY_VEHICLE,1
68.0,firetruck_01,EMERGENCY_VEHICLE,1
68.1,firetruck_01,EMERGENCY_VEHICLE,1
68.1,firetruck_01,EMERGENCY_VEHICLE,1
68.1,firetruck_01,EMERGENCY_VEHICLE,1
68.1,firetruck_01,EMERGENCY_VEHICLE,1
68.1,firetruck_01,EMERGENCY_VEHICLE,1
68.2,firetruck_01,EMERGENCY_VEHICLE,1
68.2,firetruck_01,EMERGENCY_VEHICLE,1
68.2,firetruck_01,EMERGENCY_VEHICLE,1
68.2,firetruck_01,EMERGENCY_VEHICLE,1
68.2,firetruck_01,EMERGENCY_VEHICLE,1
68.3,firetruck_01,EMERGENCY_VEHICLE,1
68.3,firetruck_01,EMERGENCY_VEHICLE,1
68.3,firetruck_01,EMERGENCY_VEHICLE,1
68.3,firetruck_01,EMERGENCY_VEHICLE,1
68.3,firetruck_01,EMERGENCY_VEHICLE,1
68.4,firetruck_01,EMERGENCY_VEHICLE,1
68.4,firetruck_01,EMERGENCY_VEHICLE,1
68.4,firetruck_01,EMERGENCY_VEHICLE,1
68.4,firetruck_01,EMERGENCY_VEHICLE,1
68.4,firetruck_01,EMERGENCY_VEHICLE,1
68.5,firetruck_01,EMERGENCY_VEHICLE,1
68.5,firetruck_01,EMERGENCY_VEHICLE,1
68.5,firetruck_01,EMERGENCY_VEHICLE,1
68.5,firetruck_01,EMERGENCY_VEHICLE,1
68.5,firetruck_01,EMERGENCY_VEHICLE,1
68.6,firetruck_01,EMERGENCY_VEHICLE,1
68.6,firetruck_01,EMERGENCY_VEHICLE,1
68.6,firetruck_01,EMERGENCY_VEHICLE,1
68.6,firetruck_01,EMERGENCY_VEHICLE,1
68.6,firetruck_01,EMERGENCY_VEHICLE,1
68.7,firetruck_01,EMERGENCY_VEHICLE,1
68.7,firetruck_01,EMERGENCY_VEHICLE,1
68.7,firetruck_01,EMERGENCY_VEHICLE,1
68.7,firetruck_01,EMERGENCY_VEHICLE,1
68.7,firetruck_01,EMERGENCY_VEHICLE,1
68.8,firetruck_01,EMERGENCY_VEHICLE,1
68.8,firetruck_01,EMERGENCY_VEHICLE,1
68.8,firetruck_01,EMERGENCY_VEHICLE,1
68.8,firetruck_01,EMERGENCY_VEHICLE,1
68.8,firetruck_01,EMERGENCY_VEHICLE,1
68.9,firetruck_01,EMERGENCY_VEHICLE,1
68.9,firetruck_01,EMERGENCY_VEHICLE,1
68.9,firetruck_01,EMERGENCY_VEHICLE,1
68.9,firetruck_01,EMERGENCY_VEHICLE,1
68.9,firetruck_01,EMERGENCY_VEHICLE,1
69.0,firetruck_01,EMERGENCY_VEHICLE,1
69.0,firetruck_01,EMERGENCY_VEHICLE,1
69.0,firetruck_01,EMERGENCY_VEHICLE,1
69.0,firetruck_01,EMERGENCY_VEHICLE,1
69.0,firetruck_01,EMERGENCY_VEHICLE,1
69.1,firetruck_01,EMERGENCY_VEHICLE,1
69.1,firetruck_01,EMERGENCY_VEHICLE,1
69.1,firetruck_01,EMERGENCY_VEHICLE,1
69.1,firetruck_01,EMERGENCY_VEHICLE,1
69.1,firetruck_01,EMERGENCY_VEHICLE,1
69.2,firetruck_01,EMERGENCY_VEHICLE,1
69.2,firetruck_01,EMERGENCY_VEHICLE,1
69.2,firetruck_01,EMERGENCY_VEHICLE,1
69.2,firetruck_01,EMERGENCY_VEHICLE,1
69.2,firetruck_01,EMERGENCY_VEHICLE,1
69.3,firetruck_01,EMERGENCY_VEHICLE,1
69.3,firetruck_01,EMERGENCY_VEHICLE,1
69.3,firetruck_01,EMERGENCY_VEHICLE,1
69.3,firetruck_01,EMERGENCY_VEHICLE,1
69.3,firetruck_01,EMERGENCY_VEHICLE,1
69.4,firetruck_01,EMERGENCY_VEHICLE,1
69.4,firetruck_01,EMERGENCY_VEHICLE,1
69.4,firetruck_01,EMERGENCY_VEHICLE,1
69.4,firetruck_01,EMERGENCY_VEHICLE,1
69.4,firetruck_01,EMERGENCY_VEHICLE,1
69.5,firetruck_01,EMERGENCY_VEHICLE,1
69.5,firetruck_01,EMERGENCY_VEHICLE,1
69.5,firetruck_01,EMERGENCY_VEHICLE,1
69.5,firetruck_01,EMERGENCY_VEHICLE,1
69.5,firetruck_01,EMERGENCY_VEHICLE,1
69.6,firetruck_01,EMERGENCY_VEHICLE,1
69.6,firetruck_01,EMERGENCY_VEHICLE,1
69.6,firetruck_01,EMERGENCY_VEHICLE,1
69.6,firetruck_01,EMERGENCY_VEHICLE,1
69.6,firetruck_01,EMERGENCY_VEHICLE,1
69.7,firetruck_01,EMERGENCY_VEHICLE,1
69.7,firetruck_01,EMERGENCY_VEHICLE,1
69.7,firetruck_01,EMERGENCY_VEHICLE,1
69.7,firetruck_01,EMERGENCY_VEHICLE,1
69.7,firetruck_01,EMERGENCY_VEHICLE,1
69.8,firetruck_01,EMERGENCY_VEHICLE,1
69.8,firetruck_01,EMERGENCY_VEHICLE,1
69.8,firetruck_01,EMERGENCY_VEHICLE,1
69.8,firetruck_01,EMERGENCY_VEHICLE,1
69.8,firetruck_01,EMERGENCY_VEHICLE,1
69.9,firetruck_01,EMERGENCY_VEHICLE,1
69.9,firetruck_01,EMERGENCY_VEHICLE,1
69.9,firetruck_01,EMERGENCY_VEHICLE,1
69.9,firetruck_01,EMERGENCY_VEHICLE,1
69.9,firetruck_01,EMERGENCY_VEHICLE,1
70.0,firetruck_01,EMERGENCY_VEHICLE,1
70.0,firetruck_01,EMERGENCY_VEHICLE,1
70.0,firetruck_01,EMERGENCY_VEHICLE,1
70.0,firetruck_01,EMERGENCY_VEHICLE,1
70.0,firetruck_01,EMERGENCY_VEHICLE,1
70.1,firetruck_01,EMERGENCY_VEHICLE,1
70.1,firetruck_01,EMERGENCY_VEHICLE,1
70.1,firetruck_01,EMERGENCY_VEHICLE,1
70.1,firetruck_01,EMERGENCY_VEHICLE,1
70.1,firetruck_01,EMERGENCY_VEHICLE,1
70.2,firetruck_01,EMERGENCY_VEHICLE,1
70.2,firetruck_01,EMERGENCY_VEHICLE,1
70.2,firetruck_01,EMERGENCY_VEHICLE,1
70.2,firetruck_01,EMERGENCY_VEHICLE,1
70.2,firetruck_01,EMERGENCY_VEHICLE,1
70.3,firetruck_01,EMERGENCY_VEHICLE,1
70.3,firetruck_01,EMERGENCY_VEHICLE,1
70.3,firetruck_01,EMERGENCY_VEHICLE,1
70.3,firetruck_01,EMERGENCY_VEHICLE,1
70.3,firetruck_01,EMERGENCY_VEHICLE,1
70.4,firetruck_01,EMERGENCY_VEHICLE,1
70.4,firetruck_01,EMERGENCY_VEHICLE,1
70.4,firetruck_01,EMERGENCY_VEHICLE,1
70.4,firetruck_01,EMERGENCY_VEHICLE,1
70.4,firetruck_01,EMERGENCY_VEHICLE,1
70.5,firetruck_01,EMERGENCY_VEHICLE,1
70.5,firetruck_01,EMERGENCY_VEHICLE,1
70.5,firetruck_01,EMERGENCY_VEHICLE,1
70.5,firetruck_01,EMERGENCY_VEHICLE,1
70.5,firetruck_01,EMERGENCY_VEHICLE,1
70.6,firetruck_01,EMERGENCY_VEHICLE,1
70.6,firetruck_01,EMERGENCY_VEHICLE,1
70.6,firetruck_01,EMERGENCY_VEHICLE,1
70.6,firetruck_01,EMERGENCY_VEHICLE,1
70.6,firetruck_01,EMERGENCY_VEHICLE,1
70.7,firetruck_01,EMERGENCY_VEHICLE,1
70.7,firetruck_01,EMERGENCY_VEHICLE,1
70.7,firetruck_01,EMERGENCY_VEHICLE,1
70.7,firetruck_01,EMERGENCY_VEHICLE,1
70.7,firetruck_01,EMERGENCY_VEHICLE,1
70.8,firetruck_01,EMERGENCY_VEHICLE,1
70.8,firetruck_01,EMERGENCY_VEHICLE,1
70.8,firetruck_01,EMERGENCY_VEHICLE,1
70.8,firetruck_01,EMERGENCY_VEHICLE,1
70.8,firetruck_01,EMERGENCY_VEHICLE,1
70.9,firetruck_01,EMERGENCY_VEHICLE,1
70.9,firetruck_01,EMERGENCY_VEHICLE,1
70.9,firetruck_01,EMERGENCY_VEHICLE,1
70.9,firetruck_01,EMERGENCY_VEHICLE,1
70.9,firetruck_01,EMERGENCY_VEHICLE,1
71.0,firetruck_01,EMERGENCY_VEHICLE,1
71.0,firetruck_01,EMERGENCY_VEHICLE,1
71.0,firetruck_01,EMERGENCY_VEHICLE,1
71.0,firetruck_01,EMERGENCY_VEHICLE,1
71.0,firetruck_01,EMERGENCY_VEHICLE,1
71.1,firetruck_01,EMERGENCY_VEHICLE,1
71.1,firetruck_01,EMERGENCY_VEHICLE,1
71.1,firetruck_01,EMERGENCY_VEHICLE,1
71.1,firetruck_01,EMERGENCY_VEHICLE,1
71.1,firetruck_01,EMERGENCY_VEHICLE,1
71.2,firetruck_01,EMERGENCY_VEHICLE,1
71.2,firetruck_01,EMERGENCY_VEHICLE,1
71.2,firetruck_01,EMERGENCY_VEHICLE,1
71.2,firetruck_01,EMERGENCY_VEHICLE,1
71.2,firetruck_01,EMERGENCY_VEHICLE,1
71.3,firetruck_01,EMERGENCY_VEHICLE,1
71.3,firetruck_01,EMERGENCY_VEHICLE,1
71.3,firetruck_01,EMERGENCY_VEHICLE,1
71.3,firetruck_01,EMERGENCY_VEHICLE,1
71.3,firetruck_01,EMERGENCY_VEHICLE,1
71.4,firetruck_01,EMERGENCY_VEHICLE,1
71.4,firetruck_01,EMERGENCY_VEHICLE,1
71.4,firetruck_01,EMERGENCY_VEHICLE,1
71.4,firetruck_01,EMERGENCY_VEHICLE,1
71.4,firetruck_01,EMERGENCY_VEHICLE,1
71.5,firetruck_01,EMERGENCY_VEHICLE,1
71.5,firetruck_01,EMERGENCY_VEHICLE,1
71.5,firetruck_01,EMERGENCY_VEHICLE,1
71.5,firetruck_01,EMERGENCY_VEHICLE,1
71.5,firetruck_01,EMERGENCY_VEHICLE,1
71.6,firetruck_01,EMERGENCY_VEHICLE,1
71.6,firetruck_01,EMERGENCY_VEHICLE,1
71.6,firetruck_01,EMERGENCY_VEHICLE,1
71.6,firetruck_01,EMERGENCY_VEHICLE,1
71.6,firetruck_01,EMERGENCY_VEHICLE,1
71.7,firetruck_01,EMERGENCY_VEHICLE,1
71.7,firetruck_01,EMERGENCY_VEHICLE,1
71.7,firetruck_01,EMERGENCY_VEHICLE,1
71.7,firetruck_01,EMERGENCY_VEHICLE,1
71.7,firetruck_01,EMERGENCY_VEHICLE,1
71.8,firetruck_01,EMERGENCY_VEHICLE,1
71.8,firetruck_01,EMERGENCY_VEHICLE,1
71.8,firetruck_01,EMERGENCY_VEHICLE,1
71.8,firetruck_01,EMERGENCY_VEHICLE,1
71.8,firetruck_01,EMERGENCY_VEHICLE,1
71.9,firetruck_01,EMERGENCY_VEHICLE,1
71.9,firetruck_01,EMERGENCY_VEHICLE,1
71.9,firetruck_01,EMERGENCY_VEHICLE,1
71.9,firetruck_01,EMERGENCY_VEHICLE,1
71.9,firetruck_01,EMERGENCY_VEHICLE,1
72.0,firetruck_01,EMERGENCY_VEHICLE,1
72.0,firetruck_01,EMERGENCY_VEHICLE,1
72.0,firetruck_01,EMERGENCY_VEHICLE,1
72.0,firetruck_01,EMERGENCY_VEHICLE,1
72.0,firetruck_01,EMERGENCY_VEHICLE,1
72.1,firetruck_01,EMERGENCY_VEHICLE,1
72.1,firetruck_01,EMERGENCY_VEHICLE,1
72.1,firetruck_01,EMERGENCY_VEHICLE,1
72.1,firetruck_01,EMERGENCY_VEHICLE,1
72.1,firetruck_01,EMERGENCY_VEHICLE,1
72.2,firetruck_01,EMERGENCY_VEHICLE,1
72.2,firetruck_01,EMERGENCY_VEHICLE,1
72.2,firetruck_01,EMERGENCY_VEHICLE,1
72.2,firetruck_01,EMERGENCY_VEHICLE,1
72.2,firetruck_01,EMERGENCY_VEHICLE,1
72.3,firetruck_01,EMERGENCY_VEHICLE,1
72.3,firetruck_01,EMERGENCY_VEHICLE,1
72.3,firetruck_01,EMERGENCY_VEHICLE,1
72.3,firetruck_01,EMERGENCY_VEHICLE,1
72.3,firetruck_01,EMERGENCY_VEHICLE,1
72.4,firetruck_01,EMERGENCY_VEHICLE,1
72.4,firetruck_01,EMERGENCY_VEHICLE,1
72.4,firetruck_01,EMERGENCY_VEHICLE,1
72.4,firetruck_01,EMERGENCY_VEHICLE,1
72.4,firetruck_01,EMERGENCY_VEHICLE,1
72.5,firetruck_01,EMERGENCY_VEHICLE,1
72.5,firetruck_01,EMERGENCY_VEHICLE,1
72.5,firetruck_01,EMERGENCY_VEHICLE,1
72.5,firetruck_01,EMERGENCY_VEHICLE,1
72.5,firetruck_01,EMERGENCY_VEHICLE,1
72.6,firetruck_01,EMERGENCY_VEHICLE,1
72.6,firetruck_01,EMERGENCY_VEHICLE,1
72.6,firetruck_01,EMERGENCY_VEHICLE,1
72.6,firetruck_01,EMERGENCY_VEHICLE,1
72.6,firetruck_01,EMERGENCY_VEHICLE,1
72.7,firetruck_01,EMERGENCY_VEHICLE,1
72.7,firetruck_01,EMERGENCY_VEHICLE,1
72.7,firetruck_01,EMERGENCY_VEHICLE,1
72.7,firetruck_01,EMERGENCY_VEHICLE,1
72.7,firetruck_01,EMERGENCY_VEHICLE,1
72.8,firetruck_01,EMERGENCY_VEHICLE,1
72.8,firetruck_01,EMERGENCY_VEHICLE,1
72.8,firetruck_01,EMERGENCY_VEHICLE,1
72.8,firetruck_01,EMERGENCY_VEHICLE,1
72.8,firetruck_01,EMERGENCY_VEHICLE,1
72.9,firetruck_01,EMERGENCY_VEHICLE,1
72.9,firetruck_01,EMERGENCY_VEHICLE,1
72.9,firetruck_01,EMERGENCY_VEHICLE,1
72.9,firetruck_01,EMERGENCY_VEHICLE,1
72.9,firetruck_01,EMERGENCY_VEHICLE,1
73.0,firetruck_01,EMERGENCY_VEHICLE,1
73.0,firetruck_01,EMERGENCY_VEHICLE,1
73.0,firetruck_01,EMERGENCY_VEHICLE,1
73.0,firetruck_01,EMERGENCY_VEHICLE,1
73.0,firetruck_01,EMERGENCY_VEHICLE,1
73.1,firetruck_01,EMERGENCY_VEHICLE,1
73.1,firetruck_01,EMERGENCY_VEHICLE,1
73.1,firetruck_01,EMERGENCY_VEHICLE,1
73.1,firetruck_01,EMERGENCY_VEHICLE,1
73.1,firetruck_01,EMERGENCY_VEHICLE,1
73.2,firetruck_01,EMERGENCY_VEHICLE,1
73.2,firetruck_01,EMERGENCY_VEHICLE,1
73.2,firetruck_01,EMERGENCY_VEHICLE,1
73.2,firetruck_01,EMERGENCY_VEHICLE,1
73.2,firetruck_01,EMERGENCY_VEHICLE,1
73.3,firetruck_01,EMERGENCY_VEHICLE,1
73.3,firetruck_01,EMERGENCY_VEHICLE,1
73.3,firetruck_01,EMERGENCY_VEHICLE,1
73.3,firetruck_01,EMERGENCY_VEHICLE,1
73.3,firetruck_01,EMERGENCY_VEHICLE,1
73.4,firetruck_01,EMERGENCY_VEHICLE,1
73.4,firetruck_01,EMERGENCY_VEHICLE,1
73.4,firetruck_01,EMERGENCY_VEHICLE,1
73.4,firetruck_01,EMERGENCY_VEHICLE,1
73.4,firetruck_01,EMERGENCY_VEHICLE,1
73.5,firetruck_01,EMERGENCY_VEHICLE,1
73.5,firetruck_01,EMERGENCY_VEHICLE,1
73.5,firetruck_01,EMERGENCY_VEHICLE,1
73.5,firetruck_01,EMERGENCY_VEHICLE,1
73.5,firetruck_01,EMERGENCY_VEHICLE,1
73.6,firetruck_01,EMERGENCY_VEHICLE,1
73.6,firetruck_01,EMERGENCY_VEHICLE,1
73.6,firetruck_01,EMERGENCY_VEHICLE,1
73.6,firetruck_01,EMERGENCY_VEHICLE,1
73.6,firetruck_01,EMERGENCY_VEHICLE,1
73.7,firetruck_01,EMERGENCY_VEHICLE,1
73.7,firetruck_01,EMERGENCY_VEHICLE,1
73.7,firetruck_01,EMERGENCY_VEHICLE,1
73.7,firetruck_01,EMERGENCY_VEHICLE,1
73.7,firetruck_01,EMERGENCY_VEHICLE,1
73.8,firetruck_01,EMERGENCY_VEHICLE,1
73.8,firetruck_01,EMERGENCY_VEHICLE,1
73.8,firetruck_01,EMERGENCY_VEHICLE,1
73.8,firetruck_01,EMERGENCY_VEHICLE,1
73.8,firetruck_01,EMERGENCY_VEHICLE,1
73.9,firetruck_01,EMERGENCY_VEHICLE,1
73.9,firetruck_01,EMERGENCY_VEHICLE,1
73.9,firetruck_01,EMERGENCY_VEHICLE,1
73.9,firetruck_01,EMERGENCY_VEHICLE,1
73.9,firetruck_01,EMERGENCY_VEHICLE,1
74.0,firetruck_01,EMERGENCY_VEHICLE,1
74.0,firetruck_01,EMERGENCY_VEHICLE,1
74.0,firetruck_01,EMERGENCY_VEHICLE,1
74.0,firetruck_01,EMERGENCY_VEHICLE,1
74.0,firetruck_01,EMERGENCY_VEHICLE,1
74.1,firetruck_01,EMERGENCY_VEHICLE,1
74.1,firetruck_01,EMERGENCY_VEHICLE,1
74.1,firetruck_01,EMERGENCY_VEHICLE,1
74.1,firetruck_01,EMERGENCY_VEHICLE,1
74.1,firetruck_01,EMERGENCY_VEHICLE,1
74.2,firetruck_01,EMERGENCY_VEHICLE,1
74.2,firetruck_01,EMERGENCY_VEHICLE,1
74.2,firetruck_01,EMERGENCY_VEHICLE,1
74.2,firetruck_01,EMERGENCY_VEHICLE,1
74.2,firetruck_01,EMERGENCY_VEHICLE,1
74.3,firetruck_01,EMERGENCY_VEHICLE,1
74.3,firetruck_01,EMERGENCY_VEHICLE,1
74.3,firetruck_01,EMERGENCY_VEHICLE,1
74.3,firetruck_01,EMERGENCY_VEHICLE,1
74.3,firetruck_01,EMERGENCY_VEHICLE,1
74.4,firetruck_01,EMERGENCY_VEHICLE,1
74.4,firetruck_01,EMERGENCY_VEHICLE,1
74.4,firetruck_01,EMERGENCY_VEHICLE,1
74.4,firetruck_01,EMERGENCY_VEHICLE,1
74.4,firetruck_01,EMERGENCY_VEHICLE,1
74.5,firetruck_01,EMERGENCY_VEHICLE,1
74.5,firetruck_01,EMERGENCY_VEHICLE,1
74.5,firetruck_01,EMERGENCY_VEHICLE,1
74.5,firetruck_01,EMERGENCY_VEHICLE,1
74.5,firetruck_01,EMERGENCY_VEHICLE,1
74.6,firetruck_01,EMERGENCY_VEHICLE,1
74.6,firetruck_01,EMERGENCY_VEHICLE,1
74.6,firetruck_01,EMERGENCY_VEHICLE,1
74.6,firetruck_01,EMERGENCY_VEHICLE,1
74.6,firetruck_01,EMERGENCY_VEHICLE,1
74.7,firetruck_01,EMERGENCY_VEHICLE,1
74.7,firetruck_01,EMERGENCY_VEHICLE,1
74.7,firetruck_01,EMERGENCY_VEHICLE,1
74.7,firetruck_01,EMERGENCY_VEHICLE,1
74.7,firetruck_01,EMERGENCY_VEHICLE,1
74.8,firetruck_01,EMERGENCY_VEHICLE,1
74.8,firetruck_01,EMERGENCY_VEHICLE,1
74.8,firetruck_01,EMERGENCY_VEHICLE,1
74.8,firetruck_01,EMERGENCY_VEHICLE,1
74.8,firetruck_01,EMERGENCY_VEHICLE,1
74.9,firetruck_01,EMERGENCY_VEHICLE,1
74.9,firetruck_01,EMERGENCY_VEHICLE,1
74.9,firetruck_01,EMERGENCY_VEHICLE,1
74.9,firetruck_01,EMERGENCY_VEHICLE,1
74.9,firetruck_01,EMERGENCY_VEHICLE,1
75.0,firetruck_01,EMERGENCY_VEHICLE,1
75.0,firetruck_01,EMERGENCY_VEHICLE,1
75.0,firetruck_01,EMERGENCY_VEHICLE,1
75.0,firetruck_01,EMERGENCY_VEHICLE,1
75.0,firetruck_01,EMERGENCY_VEHICLE,1
75.1,firetruck_01,EMERGENCY_VEHICLE,1
75.1,firetruck_01,EMERGENCY_VEHICLE,1
75.1,firetruck_01,EMERGENCY_VEHICLE,1
75.1,firetruck_01,EMERGENCY_VEHICLE,1
75.1,firetruck_01,EMERGENCY_VEHICLE,1
75.2,firetruck_01,EMERGENCY_VEHICLE,1
75.2,firetruck_01,EMERGENCY_VEHICLE,1
75.2,firetruck_01,EMERGENCY_VEHICLE,1
75.2,firetruck_01,EMERGENCY_VEHICLE,1
75.2,firetruck_01,EMERGENCY_VEHICLE,1
75.3,firetruck_01,EMERGENCY_VEHICLE,1
75.3,firetruck_01,EMERGENCY_VEHICLE,1
75.3,firetruck_01,EMERGENCY_VEHICLE,1
75.3,firetruck_01,EMERGENCY_VEHICLE,1
75.3,firetruck_01,EMERGENCY_VEHICLE,1
75.4,firetruck_01,EMERGENCY_VEHICLE,1
75.4,firetruck_01,EMERGENCY_VEHICLE,1
75.4,firetruck_01,EMERGENCY_VEHICLE,1
75.4,firetruck_01,EMERGENCY_VEHICLE,1
75.4,firetruck_01,EMERGENCY_VEHICLE,1
75.5,firetruck_01,EMERGENCY_VEHICLE,1
75.5,firetruck_01,EMERGENCY_VEHICLE,1
75.5,firetruck_01,EMERGENCY_VEHICLE,1
75.5,firetruck_01,EMERGENCY_VEHICLE,1
75.5,firetruck_01,EMERGENCY_VEHICLE,1
75.6,firetruck_01,EMERGENCY_VEHICLE,1
75.6,firetruck_01,EMERGENCY_VEHICLE,1
75.6,firetruck_01,EMERGENCY_VEHICLE,1
75.6,firetruck_01,EMERGENCY_VEHICLE,1
75.6,firetruck_01,EMERGENCY_VEHICLE,1
75.7,firetruck_01,EMERGENCY_VEHICLE,1
75.7,firetruck_01,EMERGENCY_VEHICLE,1
75.7,firetruck_01,EMERGENCY_VEHICLE,1
75.7,firetruck_01,EMERGENCY_VEHICLE,1
75.7,firetruck_01,EMERGENCY_VEHICLE,1
75.8,firetruck_01,EMERGENCY_VEHICLE,1
75.8,firetruck_01,EMERGENCY_VEHICLE,1
75.8,firetruck_01,EMERGENCY_VEHICLE,1
75.8,firetruck_01,EMERGENCY_VEHICLE,1
75.8,firetruck_01,EMERGENCY_VEHICLE,1
75.9,firetruck_01,EMERGENCY_VEHICLE,1
75.9,firetruck_01,EMERGENCY_VEHICLE,1
75.9,firetruck_01,EMERGENCY_VEHICLE,1
75.9,firetruck_01,EMERGENCY_VEHICLE,1
75.9,firetruck_01,EMERGENCY_VEHICLE,1
76.0,firetruck_01,EMERGENCY_VEHICLE,1
76.0,firetruck_01,EMERGENCY_VEHICLE,1
76.0,firetruck_01,EMERGENCY_VEHICLE,1
76.0,firetruck_01,EMERGENCY_VEHICLE,1
76.0,firetruck_01,EMERGENCY_VEHICLE,1
76.1,firetruck_01,EMERGENCY_VEHICLE,1
76.1,firetruck_01,EMERGENCY_VEHICLE,1
76.1,firetruck_01,EMERGENCY_VEHICLE,1
76.1,firetruck_01,EMERGENCY_VEHICLE,1
76.1,firetruck_01,EMERGENCY_VEHICLE,1
76.2,firetruck_01,EMERGENCY_VEHICLE,1
76.2,firetruck_01,EMERGENCY_VEHICLE,1
76.2,firetruck_01,EMERGENCY_VEHICLE,1
76.2,firetruck_01,EMERGENCY_VEHICLE,1
76.2,firetruck_01,EMERGENCY_VEHICLE,1
76.3,firetruck_01,EMERGENCY_VEHICLE,1
76.3,firetruck_01,EMERGENCY_VEHICLE,1
76.3,firetruck_01,EMERGENCY_VEHICLE,1
76.3,firetruck_01,EMERGENCY_VEHICLE,1
76.3,firetruck_01,EMERGENCY_VEHICLE,1
76.4,firetruck_01,EMERGENCY_VEHICLE,1
76.4,firetruck_01,EMERGENCY_VEHICLE,1
76.4,firetruck_01,EMERGENCY_VEHICLE,1
76.4,firetruck_01,EMERGENCY_VEHICLE,1
76.4,firetruck_01,EMERGENCY_VEHICLE,1
76.5,firetruck_01,EMERGENCY_VEHICLE,1
76.5,firetruck_01,EMERGENCY_VEHICLE,1
76.5,firetruck_01,EMERGENCY_VEHICLE,1
76.5,firetruck_01,EMERGENCY_VEHICLE,1
76.5,firetruck_01,EMERGENCY_VEHICLE,1
76.6,firetruck_01,EMERGENCY_VEHICLE,1
76.6,firetruck_01,EMERGENCY_VEHICLE,1
76.6,firetruck_01,EMERGENCY_VEHICLE,1
76.6,firetruck_01,EMERGENCY_VEHICLE,1
76.6,firetruck_01,EMERGENCY_VEHICLE,1
76.7,firetruck_01,EMERGENCY_VEHICLE,1
76.7,firetruck_01,EMERGENCY_VEHICLE,1
76.7,firetruck_01,EMERGENCY_VEHICLE,1
76.7,firetruck_01,EMERGENCY_VEHICLE,1
76.7,firetruck_01,EMERGENCY_VEHICLE,1
76.8,firetruck_01,EMERGENCY_VEHICLE,1
76.8,firetruck_01,EMERGENCY_VEHICLE,1
76.8,firetruck_01,EMERGENCY_VEHICLE,1
76.8,firetruck_01,EMERGENCY_VEHICLE,1
76.8,firetruck_01,EMERGENCY_VEHICLE,1
76.9,firetruck_01,EMERGENCY_VEHICLE,1
76.9,firetruck_01,EMERGENCY_VEHICLE,1
76.9,firetruck_01,EMERGENCY_VEHICLE,1
76.9,firetruck_01,EMERGENCY_VEHICLE,1
76.9,firetruck_01,EMERGENCY_VEHICLE,1
77.0,firetruck_01,EMERGENCY_VEHICLE,1
77.0,firetruck_01,EMERGENCY_VEHICLE,1
77.0,firetruck_01,EMERGENCY_VEHICLE,1
77.0,firetruck_01,EMERGENCY_VEHICLE,1
77.0,firetruck_01,EMERGENCY_VEHICLE,1
77.1,firetruck_01,EMERGENCY_VEHICLE,1
77.1,firetruck_01,EMERGENCY_VEHICLE,1
77.1,firetruck_01,EMERGENCY_VEHICLE,1
77.1,firetruck_01,EMERGENCY_VEHICLE,1
77.1,firetruck_01,EMERGENCY_VEHICLE,1
77.2,firetruck_01,EMERGENCY_VEHICLE,1
77.2,firetruck_01,EMERGENCY_VEHICLE,1
77.2,firetruck_01,EMERGENCY_VEHICLE,1
77.2,firetruck_01,EMERGENCY_VEHICLE,1
77.2,firetruck_01,EMERGENCY_VEHICLE,1
77.3,firetruck_01,EMERGENCY_VEHICLE,1
77.3,firetruck_01,EMERGENCY_VEHICLE,1
77.3,firetruck_01,EMERGENCY_VEHICLE,1
77.3,firetruck_01,EMERGENCY_VEHICLE,1
77.3,firetruck_01,EMERGENCY_VEHICLE,1
77.4,firetruck_01,EMERGENCY_VEHICLE,1
77.4,firetruck_01,EMERGENCY_VEHICLE,1
77.4,firetruck_01,EMERGENCY_VEHICLE,1
77.4,firetruck_01,EMERGENCY_VEHICLE,1
77.4,firetruck_01,EMERGENCY_VEHICLE,1
77.5,firetruck_01,EMERGENCY_VEHICLE,1
77.5,firetruck_01,EMERGENCY_VEHICLE,1
77.5,firetruck_01,EMERGENCY_VEHICLE,1
77.5,firetruck_01,EMERGENCY_VEHICLE,1
77.5,firetruck_01,EMERGENCY_VEHICLE,1
77.6,firetruck_01,EMERGENCY_VEHICLE,1
77.6,firetruck_01,EMERGENCY_VEHICLE,1
77.6,firetruck_01,EMERGENCY_VEHICLE,1
77.6,firetruck_01,EMERGENCY_VEHICLE,1
77.6,firetruck_01,EMERGENCY_VEHICLE,1
77.7,firetruck_01,EMERGENCY_VEHICLE,1
77.7,firetruck_01,EMERGENCY_VEHICLE,1
77.7,firetruck_01,EMERGENCY_VEHICLE,1
77.7,firetruck_01,EMERGENCY_VEHICLE,1
77.7,firetruck_01,EMERGENCY_VEHICLE,1
77.8,firetruck_01,EMERGENCY_VEHICLE,1
77.8,firetruck_01,EMERGENCY_VEHICLE,1
77.8,firetruck_01,EMERGENCY_VEHICLE,1
77.8,firetruck_01,EMERGENCY_VEHICLE,1
77.8,firetruck_01,EMERGENCY_VEHICLE,1
77.9,firetruck_01,EMERGENCY_VEHICLE,1
